user_id,session_frequency,session_duration_minutes,engagement_score,days_since_last_login,app_opens_per_day,notification_click_rate,purchases_made,churn_risk_score,age,gender,device_type,subscription_type,cluster,pca1,pca2,segment
U119267,3.2929100844811425,6.437068547181474,29.135165319536053,11.56897788103925,1.4568244695083563,0.11834530043874224,1,66.23651443530855,18,Male,Android,Free,0,-1.8816347880356166,-0.025616599430897453,Low Engagement / At-Risk Users
U119268,10.683573551936849,19.17338887020189,71.95423629643449,2.15402921869191,3.5213563528473584,0.3290785840660298,1,17.597556318268232,23,Female,Android,Free,1,1.22115994538095,-0.7037023146268582,Moderate Engagement Users
U119269,1.1816637900833329,3.8965010310038797,13.488341541296334,25.65585294974094,0.4298741503233231,0.10564692871590557,0,52.27154602366921,41,Female,iOS,Free,2,-2.8480633438213947,0.7459642924057447,Occasional Users
U119270,0.9168053317691842,3.3215454506886135,19.141802821530987,33.396811259757726,0.4435576475127899,0.004204864020160647,0,53.55608567421016,25,Male,Android,Free,2,-3.2666473716875437,1.2842972559277064,Occasional Users
U119271,2.3550266109845297,6.053602449480725,34.63795477206406,16.041531987375954,1.747254448218916,0.09643281499092264,1,67.53746507543067,32,Female,Android,Free,0,-2.0439929368557967,0.2726292125985255,Low Engagement / At-Risk Users
U119272,2.9585275572024456,7.8576615123625375,23.312131364693848,8.894282553773332,1.0485010628884994,0.10409844427845284,0,63.745287546512024,31,Female,iOS,Free,0,-2.051622344217658,-0.5174316999423273,Low Engagement / At-Risk Users
U119273,3.9142364343065825,4.447271750809121,24.16741997122881,11.914484020416838,1.2872953052853058,0.12565258805511534,0,77.55076852464403,26,Male,Android,Free,0,-2.326160866038936,-0.3484099613130553,Low Engagement / At-Risk Users
U119274,21.45215641521174,36.238764138547,81.65422641859116,0.23268895235194403,7.381032758575827,0.5840574030832439,2,2.276927312459023,61,Male,Android,Premium,3,3.9363539641606993,-0.22747966562846722,High Engagement Users
U119275,16.507530382090287,41.31456856144763,84.03127534029538,1.1158813547096074,5.831759757299901,0.5842397818529174,4,2.208889132630582,21,Male,iOS,Free,3,3.979818389097576,0.5019128795611525,High Engagement Users
U119276,8.267483407487045,14.880655496403522,58.11684211562793,1.2001723796508776,4.57152801927458,0.20495778665323575,2,31.986513581570684,61,Male,iOS,Free,1,0.6020507667116551,-0.4035485607621523,Moderate Engagement Users
U119277,2.6999956909609035,6.550221639479425,28.616059772941103,10.395745187635578,1.314538255730604,0.07949639018023721,0,75.77041966271565,25,Male,Android,Free,0,-2.2798078811544813,-0.46465435901333446,Low Engagement / At-Risk Users
U119278,3.1515195107096527,4.403915921441884,34.29163996432159,19.53643356062695,1.3873464459558125,0.1758155950475829,0,77.53211078378207,63,Female,Android,Premium,0,-2.3617493549706583,0.15632545442054047,Low Engagement / At-Risk Users
U119279,3.7454594094681917,6.589092080139438,34.24005592752222,14.512880156085117,1.2643757891099465,0.09005078971554509,1,69.52662315039943,64,Female,iOS,Free,0,-1.9984132917018087,0.15809887996349575,Low Engagement / At-Risk Users
U119280,2.1810183764370525,6.315959466462325,25.53360366493454,10.031242902101427,1.165405610448537,0.11868991810794569,1,61.54105967554786,57,Male,Android,Free,0,-1.9145925007026705,-0.12389763057488758,Low Engagement / At-Risk Users
U119281,2.7467726073097887,5.26593292192587,24.06976579778491,16.826754619572437,1.1634834611522682,0.11862728989206348,0,63.27106766180286,48,Male,Android,Free,0,-2.3411076900908183,0.04309631604594638,Low Engagement / At-Risk Users
U119282,10.680122002255626,12.96521433724267,65.19021586696726,3.478699122648127,3.6310889276059033,0.3015579117982407,2,22.083303310151813,19,Other,iOS,Premium,1,0.9356816522256602,-0.3004305330531778,Moderate Engagement Users
U119283,1.1035946732187274,4.4495929789566135,9.707604357585398,19.249216917333705,0.3911949696364565,0.07722907598954687,0,51.85475589187846,48,Male,Android,Free,2,-2.738971074755754,0.29711782139735066,Occasional Users
U119284,22.39226666252804,32.65059687402259,88.23243165515024,0.0,12.43643856729338,0.5876565245138623,4,11.940536776308049,26,Female,iOS,Free,3,4.729349596419376,0.4563401018167619,High Engagement Users
U119285,18.48386779183401,32.0714752608405,96.91698186979094,0.18693351782468337,9.134325499619212,0.5467343324590852,4,5.867309073931489,17,Male,iOS,Free,3,4.235173694261428,0.3281972776060791,High Engagement Users
U119286,3.120270931658567,6.261761385110371,34.01811394869469,7.850894108671492,1.596289924617972,0.04490138538310265,2,77.54622825713092,59,Female,Android,Free,0,-1.8443289245634633,-0.009834715306067882,Low Engagement / At-Risk Users
U119287,1.5657480867763192,3.493184029582781,9.973428181935015,20.806770797812767,0.4074133718783822,0.07456787918703116,0,66.05573948296649,59,Female,Android,Free,2,-3.001158640358192,0.3818486143805438,Occasional Users
U119288,8.227171302100722,10.891340998250746,49.572671305381654,2.414858730419056,3.534261969796366,0.346378728626344,3,34.04583741248344,39,Male,Android,Free,1,0.6090233665410099,-0.0016842105524906455,Moderate Engagement Users
U119289,1.4995222508178123,3.825281097320404,53.857581627059076,24.752083427263827,0.35023030297771,0.057143244699967635,0,63.87827538251531,31,Female,Android,Free,2,-2.5223623171526826,0.41338933698209357,Occasional Users
U119290,7.5350654824563845,18.54508358719803,73.63540623267383,3.029084713630419,3.377945561446254,0.2637936903868906,2,37.145731852812375,46,Female,iOS,Premium,1,0.7450521513081827,-0.3607301029760755,Moderate Engagement Users
U119291,3.3823467535612144,6.576527874121708,36.46854334633892,11.702690592255113,1.247703180479087,0.09199502043366956,0,56.96760494940331,63,Female,iOS,Free,0,-1.8790138205564735,-0.3861565958012773,Low Engagement / At-Risk Users
U119292,11.567339069147527,11.86765370983576,66.1518094839812,3.1733414870303367,5.326977760048442,0.44288197584557687,1,28.728845317899122,32,Other,Android,Free,1,1.1810188963971202,-0.6508415596026472,Moderate Engagement Users
U119293,20.223483016813425,11.912579574337679,100.0,0.8505291742531134,9.905882856261279,0.5443605756604516,3,18.57036981547602,63,Female,iOS,Free,3,3.4170062866288355,-0.20474485182478153,High Engagement Users
U119294,0.9547035363222053,5.631961063658293,16.771020580783144,20.27800624057692,0.3739937630087151,0.16611419637452055,0,46.58950496287983,17,Female,Android,Premium,2,-2.3920136315954506,0.3479648608289161,Occasional Users
U119295,1.134433467428226,4.428470075913672,10.788856852833996,18.41333299746307,0.48477892527676597,0.024934911436911344,0,41.732285856792736,35,Male,Android,Free,2,-2.641179434125728,0.2471336433349343,Occasional Users
U119296,1.3624093543246976,3.715935648806497,15.785366273094512,24.999209344755023,0.36494572405914977,0.016838568757454334,0,36.811680827929415,22,Male,Android,Premium,2,-2.7474486176947908,0.7062191539149415,Occasional Users
U119297,25.750435218287734,30.829290890159417,81.75979283276676,0.5065516291391485,7.932096070669424,0.5637384433322405,3,18.64217616938626,58,Female,Android,Free,3,3.9448848073022695,0.07289944571118058,High Engagement Users
U119298,9.249164124458305,10.555356671277984,62.83760422486114,2.7018886591455624,3.068594469147333,0.3568074825448821,4,28.71384667438184,57,Female,iOS,Free,1,1.0423900935135642,0.2722943822038312,Moderate Engagement Users
U119299,9.1383282729154,17.818316095678178,65.24830536074683,2.215320346544589,3.0100473435758324,0.32020229094433417,2,26.062042093416682,31,Female,Android,Free,1,0.9573166267730415,-0.36646493495979793,Moderate Engagement Users
U119300,4.263486655419371,7.851289718273044,43.06698348732206,8.119616935601039,1.0143444935343084,0.07152815399032375,0,72.48155604885729,61,Female,Android,Premium,0,-1.8757346198956126,-0.7044918036810784,Low Engagement / At-Risk Users
U119301,22.38654649229594,26.85849323029956,94.52090818041334,0.0,8.027042457211552,0.6061570856154062,3,9.203465014146435,37,Female,iOS,Free,3,4.041741735973647,-0.08692741098048654,High Engagement Users
U119302,9.32582758354746,19.64439916424375,60.957862950359846,3.9624474403527423,4.910773905287826,0.3546339592839888,1,22.70152691619611,57,Female,iOS,Free,1,1.0804562447104407,-0.4765136454936771,Moderate Engagement Users
U119303,3.6040778841057826,6.076616019844975,20.9387669785651,10.543578869042058,1.1549374884436954,0.1384872617672348,0,61.00673243361599,42,Male,Android,Free,0,-2.037890201937862,-0.39226984098745477,Low Engagement / At-Risk Users
U119304,8.976258531545854,12.676527280748276,60.318983584105816,2.2319320943247822,3.681300343395245,0.2692467819832202,1,8.765325227599657,45,Male,Android,Free,1,0.7715871463865019,-0.6885321713289558,Moderate Engagement Users
U119305,2.4872631233507594,7.496464727125343,28.446534068514083,11.168432745002947,1.1042854923110594,0.19956263016725545,0,68.32349270095017,17,Female,Android,Free,0,-1.9639037649633235,-0.393908123376762,Low Engagement / At-Risk Users
U119306,9.224107907619498,15.004940626859332,56.0785098608299,2.411976400526392,3.388564404833172,0.32552465706611294,1,24.16770696631013,28,Male,Android,Free,1,0.6521440495568624,-0.6533021497884076,Moderate Engagement Users
U119307,0.9034156670484987,3.185225119010633,22.20151259617014,26.495520735223383,0.39506502047452635,0.24859151730349344,0,63.555888895921655,41,Male,Android,Free,2,-2.68081960408956,0.7230912622215598,Occasional Users
U119308,9.438157617638351,18.351900091585527,53.857581627059076,3.4054777239129863,3.5030806793862723,0.3406900060044062,3,39.90552787695458,39,Male,Android,Free,1,0.8551904330963616,0.12722289501666664,Moderate Engagement Users
U119309,19.481408390715874,37.97339074692642,89.49797831158664,0.23187807459775445,10.652332345115594,0.5014165298348675,4,2.3756811252036663,56,Female,Android,Free,3,4.517521808823028,0.49152134175384005,High Engagement Users
U119310,3.2052464968787153,4.265394863508988,30.314241084269515,10.01446799843166,1.1054478690821519,0.13623259216362996,0,76.17898952135121,51,Male,iOS,Free,0,-2.2081932834288382,-0.5355690651181584,Low Engagement / At-Risk Users
U119311,9.43891518783811,17.805205720353804,63.02079243548224,2.557051809399456,4.162479103961209,0.29738587664897853,1,28.337830050534137,39,Male,iOS,Free,1,0.8187245190109699,-0.6390068194597117,Moderate Engagement Users
U119312,19.289283641827662,32.68662954301811,87.87561083190585,0.0,7.137921593667807,0.5677228651750263,6,6.805095347215569,61,Female,Android,Free,3,4.317366065965509,1.005318584294811,High Engagement Users
U119313,1.128144576881716,4.0303251959901605,17.8984797968698,23.908819323291347,0.3038204986184183,0.02712975311207158,0,50.79184684367734,41,Male,iOS,Free,2,-2.878735839832814,0.5917159634924918,Occasional Users
U119314,8.85096847671712,11.626946932580442,58.570086157529126,0.5891775983395733,4.1835245369589344,0.3003154742672176,2,14.198039885036685,61,Female,iOS,Free,1,0.9594572821475025,-0.47320251419919346,Moderate Engagement Users
U119315,8.663087988450519,8.716478473989646,61.39712861203354,3.9648909154309973,3.0648827162898167,0.3488988874885829,1,20.92978066174421,64,Female,iOS,Free,1,0.49193996632352865,-0.6480427460487849,Moderate Engagement Users
U119316,18.00067089033496,39.659284639874805,76.41455079687907,0.0,9.916361911729329,0.5977210741863613,3,6.041681948381372,44,Female,Android,Free,3,4.204523854475613,0.20464952656100502,High Engagement Users
U119317,1.4400247544094953,3.311385763514062,15.635497334527267,29.731258891562,0.488059204159796,0.11376516441799306,0,56.66417911265236,35,Male,iOS,Free,2,-2.993161879214816,1.0261414979318542,Occasional Users
U119318,15.77498703836178,25.721041514914038,87.15856030321154,0.9596362903665463,9.465597704448783,0.6254297259939576,1,12.7887458707154,38,Female,Android,Premium,3,3.304824783582309,-0.6549471069332347,High Engagement Users
U119319,20.613631543012534,37.800199169126536,92.79238307296698,0.9611936159555327,9.341103137207499,0.5438244053064788,5,19.614775678028536,18,Male,Android,Free,3,4.448933794286781,0.8071581021507606,High Engagement Users
U119320,8.514397690946078,14.275597003780799,59.2588269713117,2.546143026303119,3.102826189790663,0.2362333376755244,1,26.438863944580064,18,Male,iOS,Free,1,0.38410699468796855,-0.6808052535625013,Moderate Engagement Users
U119321,1.1497490932643601,3.6968429529246385,7.394360371950484,13.04526588785233,0.4116257404284561,0.0928277307172046,0,65.22049163993928,54,Male,Android,Free,0,-2.7608024583423245,-0.18099775857082429,Low Engagement / At-Risk Users
U119322,3.49767264862498,6.3657313170027505,32.1620144586867,8.98257891008846,1.072345430152312,0.0920328727584219,0,74.17292524495488,17,Male,iOS,Premium,0,-2.1249967319559526,-0.5949352736075351,Low Engagement / At-Risk Users
U119323,1.1827964374746176,3.382174477014936,18.86368727527518,27.262410057929007,0.3099827163817877,0.01982812990496349,0,54.91241847022588,61,Male,Android,Free,2,-3.0636951880795666,0.8234381559082662,Occasional Users
U119324,11.168676880907723,17.11731563329046,47.71100906737803,3.0673230181464115,4.142443034211103,0.27630579806871275,2,30.28096853406161,33,Female,Android,Free,1,0.7614481493800668,-0.1734980943265283,Moderate Engagement Users
U119325,2.5240782271788076,6.917344493648232,25.707114691612254,10.477094978386532,1.087823255996216,0.14938911524156256,1,68.32936568164617,27,Male,Android,Free,0,-1.9337543203076948,-0.09652317226553324,Low Engagement / At-Risk Users
U119326,1.3581555562963221,4.844017872405738,10.709445464920787,24.60135983990324,0.3241803000071695,0.037938344465659544,0,48.823582162375686,19,Female,iOS,Free,2,-2.9065728751437394,0.7009033965966693,Occasional Users
U119327,9.523240577492329,13.625129790495452,58.64355088516998,2.780623658485721,4.515094218889543,0.22459379667748425,0,26.179887097467564,41,Male,Android,Premium,1,0.37946977466258686,-0.9663973631547368,Moderate Engagement Users
U119328,17.420989694014274,36.87532624808816,93.38077590018321,1.0290872098361776,8.083466689374335,0.46903461744022096,3,12.7359439556695,36,Male,Android,Free,3,3.721459667582519,0.09451860828574864,High Engagement Users
U119329,1.407390406230208,2.9126175209016587,19.89250673979964,32.576665389526546,0.45706528990831663,0.0,0,55.339814768217614,35,Male,Android,Premium,2,-3.2485344896563455,1.213331667670671,Occasional Users
U119330,2.6604126370453915,5.680887072701347,36.13004884547565,9.933205816525007,0.9841620631085991,0.06795329879725027,2,71.15219338038042,25,Female,iOS,Free,0,-1.8559362697279038,0.11871913027271304,Low Engagement / At-Risk Users
U119331,0.9889382355824179,4.1376737042908225,24.65026591557138,35.071441466465764,0.32065147774901115,0.060145482414500344,0,64.34121308073912,33,Other,Android,Free,2,-3.2733444068461433,1.364237286081078,Occasional Users
U119332,10.150547068485192,14.134799189611092,62.17832220348203,2.647736686168476,5.888835332164929,0.3515809217742978,4,26.29791749889415,60,Male,Android,Free,1,1.547279095592408,0.38726083559953683,Moderate Engagement Users
U119333,10.754857372706706,20.12872431397669,56.77242613941279,3.0238461315828475,4.117182992642675,0.2959454887413725,0,24.762065735089504,52,Male,iOS,Free,1,0.751920675722765,-0.8670253464952397,Moderate Engagement Users
U119334,2.4657583440861455,11.912579574337679,29.728041011654437,10.367510627653012,1.5463268588197718,0.12499211268440877,0,73.43577259728046,57,Female,iOS,Free,0,-1.9483147628277238,-0.4054166542093284,Low Engagement / At-Risk Users
U119335,6.98687544518015,14.829950253809049,62.65417317148097,3.8928579082126205,4.429208613486984,0.32278812561456666,1,16.561889952588466,26,Female,Android,Free,1,0.782692739337812,-0.5574299768027092,Moderate Engagement Users
U119336,16.12062749796106,11.912579574337679,84.54495872681194,0.8074234315291111,4.610916688048029,0.5507411581334617,7,5.00158813029784,43,Female,Android,Free,3,3.2442139140614312,1.1159948507835513,High Engagement Users
U119337,1.4326884044889105,4.742581420629517,21.53785508545598,32.65769656267685,0.43500987535568475,0.04120524935305652,0,55.345149677589625,62,Male,Android,Premium,2,-3.0869449161533007,1.2284340286065025,Occasional Users
U119338,3.0837278895855786,6.262052678680342,27.566374706377587,8.871999876993236,1.3453987541153245,0.07401706364124981,0,66.83270886806311,43,Male,Android,Free,0,-2.109809299233459,-0.5596527297392366,Low Engagement / At-Risk Users
U119339,20.1366220212081,28.607931143808216,82.70232082600857,1.1896247130811952,7.855645171518048,0.5319898936883946,2,6.914585238820927,16,Female,Android,Free,3,3.4718300283553436,-0.24909727444537028,High Engagement Users
U119340,2.67276805988858,6.534047938557447,32.03337089124903,6.9053189643289254,1.0807877480447816,0.12953308968738303,1,78.58872156974941,31,Female,iOS,Free,0,-1.9288230500025112,-0.42101624942972804,Low Engagement / At-Risk Users
U119341,2.4013849761631554,6.419713072190507,38.775812410397904,12.073000146733468,1.944755181755641,0.11852922375805815,0,75.06585351048852,38,Male,Android,Free,0,-2.0562447530742847,-0.3897914641419306,Low Engagement / At-Risk Users
U119342,8.952820638310715,16.479731680547246,67.14367585292769,1.465511236229856,3.3745575910590704,0.24320627586690843,0,24.965025274081675,17,Male,Android,Free,1,0.5270474079071168,-1.1119439981624517,Moderate Engagement Users
U119343,8.632669357926975,14.587754318437185,58.388572191172365,2.0229951969385307,3.4582340741805906,0.2996427834878776,2,25.77006862260736,61,Female,iOS,Free,1,0.7454927170644252,-0.366074520676931,Moderate Engagement Users
U119344,9.113798877138219,18.211550979048056,54.60206109632214,3.680285461476265,5.791594048095632,0.35291007166336863,3,46.307134519101226,29,Male,iOS,Free,1,1.0194839006083678,0.18430572918462182,Moderate Engagement Users
U119345,3.4221296168657647,6.562060264566156,28.19259488627469,13.202264980492062,0.986251387344585,0.14633048810478105,1,72.01663695999636,47,Female,iOS,Free,0,-2.016428828265891,0.08341045253332623,Low Engagement / At-Risk Users
U119346,3.1003273192004475,6.183547301609093,31.96019001480503,12.882734838839289,1.1186322645153286,0.026813099789758446,0,66.34538545940067,21,Male,iOS,Free,0,-2.288880959675853,-0.29060106769181154,Low Engagement / At-Risk Users
U119347,8.976086248496511,14.063655214650868,53.30443943064902,2.6557346018818535,4.629824648721789,0.3060038135260295,0,31.78427519101679,45,Male,iOS,Free,1,0.38435179514069884,-0.9485990354518106,Moderate Engagement Users
U119348,2.5807770844211753,7.515280880628336,16.317915332632854,9.402040008451419,1.2516566211936566,0.09616982557080338,1,60.21198552661362,45,Male,iOS,Free,0,-1.973989737751223,-0.09417794430472762,Low Engagement / At-Risk Users
U119349,7.61396773266195,17.193705797807176,73.50113425548773,1.4950069617790431,3.2995717434130474,0.24914241565459747,2,32.71102730735254,64,Male,Android,Free,1,0.778382829116305,-0.48450906003431393,Moderate Engagement Users
U119350,10.44520996112173,14.704255949437165,59.087812844402784,2.7875864705450195,5.315503901723236,0.2715056254240364,1,30.003847739208464,27,Male,Android,Premium,1,0.765792363771955,-0.603878416666505,Moderate Engagement Users
U119351,9.824065491464298,10.473662128367799,67.49687992564924,2.758855728313466,4.171697555179994,0.3142595100570869,2,36.05068733753002,16,Other,iOS,Free,1,0.7379849880129696,-0.4089577847274143,Moderate Engagement Users
U119352,5.702368186784012,13.585551766727598,75.76499579322471,4.041834444371527,3.7843324566700227,0.343509075128118,1,22.69458094249493,62,Male,Android,Premium,1,0.7213813384765353,-0.6711414118544066,Moderate Engagement Users
U119353,9.381979147643612,13.904894996468222,62.683708290689204,2.251600058024622,4.106514652757559,0.24859151730349344,2,34.16407111285766,38,Male,Android,Free,1,0.6666257163147349,-0.3758251657880647,Moderate Engagement Users
U119354,2.386121490496417,3.783045973329016,31.11767678621515,11.100057611903026,1.0411472245331255,0.08448679583453891,0,71.34424065561781,32,Female,Android,Premium,0,-2.3337334572200383,-0.46041812359866113,Low Engagement / At-Risk Users
U119355,8.33979525072099,13.011922736019859,53.13355250417861,3.807130637209883,4.840465924518376,0.3697620768944566,1,33.7443215694536,36,Female,Android,Free,1,0.5592110439261463,-0.5389225229200102,Moderate Engagement Users
U119356,1.365856713988113,3.7498765093784,27.7524651397194,23.48296736322869,0.3348545497708397,0.01314180898002059,0,55.810656017353296,57,Female,iOS,Free,2,-2.822893262451469,0.490765574500441,Occasional Users
U119357,1.5698389560479782,4.268452716456958,14.012974376827355,13.202074874114174,0.47122761133284263,0.029743137681352477,0,52.33858085196026,19,Male,Android,Free,0,-2.5602364934797266,-0.1787641159978829,Low Engagement / At-Risk Users
U119358,8.271913484732824,14.292364327504668,50.854261291214655,1.1562773935316015,3.752344696673902,0.22589152762349723,1,27.794945979963746,33,Female,iOS,Premium,1,0.33078446646056114,-0.72014409789,Moderate Engagement Users
U119359,9.508323050176125,14.392195105521663,64.60338910078502,3.160588592301769,4.906197056714936,0.21700679784985166,2,24.59327212115662,27,Female,Android,Free,1,0.8553953841255865,-0.2792360837976829,Moderate Engagement Users
U119360,7.646821057452908,19.379788775801487,57.3635549611795,1.3811349191332953,3.6783742738410563,0.2777585673283794,3,41.03092571100998,59,Female,iOS,Free,1,0.7757927192381223,-0.03584218214852347,Moderate Engagement Users
U119361,19.229273488240555,31.571463101982427,89.67649320762179,0.5230918082580887,9.27202467041505,0.4674779462131772,4,0.0,61,Male,Android,Free,3,4.096117981018431,0.40974993129010584,High Engagement Users
U119362,8.210269631322289,13.35781054795293,54.59488581486564,2.0801875236928433,3.442044954507684,0.3676125832507705,1,39.06777257078143,34,Female,Android,Free,1,0.3989438739583912,-0.7143747116799329,Moderate Engagement Users
U119363,17.62416948567823,37.22639835687826,95.81384026470838,0.39448525334499135,6.821140015045295,0.5365354655855884,4,0.0,43,Female,iOS,Premium,3,4.142325901849005,0.36116977896073177,High Engagement Users
U119364,1.4252507058966706,4.308064801478025,17.85333160404739,12.968684423557159,0.36435003089341217,0.061766407973918476,0,56.75783803253304,36,Male,Android,Premium,0,-2.52046025947125,-0.2301808322457863,Low Engagement / At-Risk Users
U119365,6.5824358689677265,10.43124415790287,57.275745234838396,1.935679699923722,4.201956343430626,0.28567973880466946,0,25.04225013092177,17,Male,Android,Free,1,0.2122808312837743,-1.0769493900599691,Moderate Engagement Users
U119366,17.298803374291676,27.381617976132063,89.19783575381723,0.43523012942393696,7.6598692771038595,0.5516054795484824,3,0.0,52,Female,Android,Free,3,3.662034841386187,-0.02784931098242217,High Engagement Users
U119367,17.89616611890957,43.88270296267337,97.61534314408986,0.7025226741371988,6.899311191411321,0.5513175475931857,1,6.623042517436683,54,Male,Android,Premium,3,3.8422924308304465,-0.5698678249769945,High Engagement Users
U119368,2.9006888087081104,7.095637915089714,22.579475574722753,8.524958974227271,1.1842103868553786,0.12381115425676392,0,51.85336974235443,52,Female,Android,Free,0,-1.8501527239094608,-0.5292257510068735,Low Engagement / At-Risk Users
U119369,7.171312814388046,14.600806560648767,62.20970486045086,2.241806423939445,4.15744680985272,0.3190984775820249,0,25.404006059901224,30,Female,iOS,Free,1,0.49969381947709035,-1.0369275991486038,Moderate Engagement Users
U119370,2.5803701416876716,7.209278977644926,42.91710234682331,6.813147326672686,0.980539721735117,0.07397711577641354,0,63.135009097530165,26,Male,iOS,Premium,0,-1.8177769214005453,-0.801872205833816,Low Engagement / At-Risk Users
U119371,1.1559219520250983,3.744487380429614,8.663905982673256,30.34469855760094,0.2955311929539647,0.0840151443058304,0,54.89487289551059,50,Female,iOS,Free,2,-3.165127281242884,1.1178974491094809,Occasional Users
U119372,1.146553427248347,5.106739717998558,18.563781044636855,41.63935848400352,0.39264675658495934,0.07772426168081448,0,51.97541613173266,61,Male,iOS,Free,2,-3.2983280590151303,1.9238830956086364,Occasional Users
U119373,9.687819102321594,15.25900077138566,65.7269035919388,2.3073087087736357,3.341211021302034,0.25040792079819396,0,37.952106423817035,23,Male,iOS,Premium,1,0.30307536453667183,-1.0720987461841442,Moderate Engagement Users
U119374,11.308419008868423,37.26180116900584,100.0,0.0884454755832162,7.615909726625306,0.527325237569032,3,0.0,25,Male,Android,Free,3,3.7494593657947815,-0.02918100818887438,High Engagement Users
U119375,1.0764234714035226,5.354902996252628,0.34504348774345317,33.03748678456036,0.37609672540203,0.12327680768225685,0,41.269170297458444,24,Male,Android,Premium,2,-3.0288907692490628,1.4093926249041018,Occasional Users
U119376,9.86236552254372,10.46635812200152,51.03661663198521,1.7493403251000896,3.642092225704546,0.3196449001858727,3,19.37830140510612,33,Male,iOS,Free,1,0.9055045846217038,-0.03363872620353099,Moderate Engagement Users
U119377,2.459946124180065,5.465845843665446,21.12941965487845,9.898804183285302,0.87933983893551,0.08144464403901583,2,64.9954132658426,60,Female,iOS,Free,0,-1.9750917517465343,0.21128850900837795,Low Engagement / At-Risk Users
U119378,17.96479047600669,27.046235837679323,79.48314568838317,1.0149070942531302,9.935919593275829,0.496576462233306,3,12.068656143359956,16,Female,Android,Free,3,3.506046113604964,0.11139440916514924,High Engagement Users
U119379,2.5032471313811198,4.5177414047835684,27.786401836280604,16.04837539767287,1.1710543475534092,0.14636478574289374,0,82.3423570587778,35,Female,iOS,Premium,0,-2.5285468602568852,-0.07683750177104164,Low Engagement / At-Risk Users
U119380,19.35328563725566,28.11470597519552,82.73367231806965,0.7062264644553262,7.209960568185753,0.4561840274970389,9,7.128591612139577,60,Female,iOS,Premium,3,4.351761074628207,2.054582709833996,High Engagement Users
U119381,10.107076008813586,17.706381350061157,57.43125373509246,2.4456436073157377,3.890724090151607,0.2597685323382178,1,20.35400379565928,17,Female,Android,Free,1,0.7930723227735531,-0.604711654036106,Moderate Engagement Users
U119382,7.19466335334888,13.488544961268376,64.52373861120381,3.2725827366018088,5.066235814510766,0.2711699374474965,0,34.58647798229676,57,Female,Android,Premium,1,0.3354613778658583,-0.9773941029466974,Moderate Engagement Users
U119383,8.801961753700349,15.386169462285327,45.68203708492276,2.094855019640538,3.398699913255793,0.3100102161781123,0,16.880995360186766,64,Male,Android,Free,1,0.41980019947669883,-0.9360107445800608,Moderate Engagement Users
U119384,10.295468614172758,18.728339681166407,57.00997251041106,2.7489693070526866,3.9633527627455023,0.3606761551578025,1,10.960933396629521,30,Male,Android,Free,1,1.1684246302849626,-0.5548314133157272,Moderate Engagement Users
U119385,2.478002569244249,5.092765380507018,38.355849887065524,6.3798328266150115,0.9148786409245508,0.1354602115712537,0,73.3276765831903,44,Female,iOS,Free,0,-1.9786562784493746,-0.8500479795695253,Low Engagement / At-Risk Users
U119386,3.0849450755713232,5.66067760252447,24.3876917788434,15.550589521002543,1.471095261530452,0.049840068044762875,0,61.85222504863981,47,Female,Android,Free,0,-2.3446452715478077,-0.036552838128605214,Low Engagement / At-Risk Users
U119387,1.3005885526179843,3.6009288841017026,14.711781818017716,16.20544400211171,0.428229978419975,0.07189480084631289,0,65.1274596830434,47,Female,Android,Premium,0,-2.792122040595866,0.011034997747894978,Low Engagement / At-Risk Users
U119388,17.37369430630858,32.30147006565961,72.9732003455197,0.5775923690239652,9.576829249143474,0.6304867881522709,4,4.026840731754261,45,Male,Android,Free,3,4.078248594875644,0.5130428635664394,High Engagement Users
U119389,12.68449516909137,15.223954454149041,53.857581627059076,1.655056826627932,2.7587552192110314,0.3155501083829598,5,40.61319979796884,54,Male,Android,Free,1,1.1806603209258881,0.6296522573339072,Moderate Engagement Users
U119390,2.840455972021139,7.638461585354104,40.67597888391522,10.811859690107688,1.4899227808750413,0.1263550700234743,0,70.75880819890136,35,Male,Android,Free,0,-1.8963687019608455,-0.4845911263103005,Low Engagement / At-Risk Users
U119391,2.1486574991153238,5.737534668345249,29.453264924996105,9.852465702423086,0.8139707099148409,0.09260268495751788,1,54.424075760235255,51,Female,Android,Free,0,-1.862623271682822,-0.16479823630035062,Low Engagement / At-Risk Users
U119392,7.7519416141408755,11.444425421683086,72.72384604167722,2.3240324938371177,5.171877652390963,0.29933064965177975,1,33.49179258280257,64,Male,iOS,Free,1,0.6908195338394668,-0.7796063920396389,Moderate Engagement Users
U119393,15.929763937486014,39.53975915879792,82.34277498766184,0.0,7.095105904034591,0.4313015659853604,3,3.615158669306239,28,Female,Android,Premium,3,3.5523350176798596,0.1021198225461377,High Engagement Users
U119394,2.401275430479867,5.084138837101693,39.809029455609256,15.861008168075532,1.48359256860488,0.1771630978087882,1,75.40451172749029,54,Male,Android,Free,0,-1.981766461617731,0.19547404355607084,Low Engagement / At-Risk Users
U119395,16.05156883359807,33.66954351822065,92.47704432220029,0.35973829295047377,6.690661389984346,0.5582312650485475,6,2.7174488383473037,19,Female,iOS,Free,3,4.204958581024487,0.9989283013038418,High Engagement Users
